ensembl,FC,padj,gene
ENSG00000143878.10,2.33656407,2.37E-225,RHOB
ENSG00000125266.8,2.337433497,2.07E-107,EFNB2
ENSG00000141449.14,2.339139632,4.40E-11,GREB1L
ENSG00000163235.16,2.339141277,2.05E-50,TGFA
ENSG00000245293.3,2.341152496,0.028444857,AC096564.1
ENSG00000119986.7,2.343170834,1.35E-28,AVPI1
ENSG00000196220.16,2.346019251,2.20E-10,SRGAP3
ENSG00000110987.8,2.346212832,1.42E-09,BCL7A
ENSG00000112149.10,2.347080215,2.06E-08,CD83
ENSG00000283900.1,2.347280016,0.081489326,TPTEP2-CSNK1E
ENSG00000283674.3,2.347713907,0.009196687,AC068587.4
ENSG00000204291.11,2.353553429,1.49E-07,COL15A1
ENSG00000286122.1,2.353704317,0.124199487,AC016074.2
ENSG00000072163.19,2.354215114,3.72E-05,LIMS2
ENSG00000142910.16,2.357786066,1.43E-68,TINAGL1
ENSG00000175906.5,2.35786842,7.79E-26,ARL4D
ENSG00000106546.14,2.360666128,1.54E-172,AHR
ENSG00000168209.5,2.361878479,5.09E-283,DDIT4
ENSG00000124171.9,2.36194409,3.37E-14,PARD6B
ENSG00000181035.14,2.364647049,6.41E-09,SLC25A42
ENSG00000236609.4,2.368851179,0.007014451,ZNF853
ENSG00000198538.11,2.370944512,1.98E-09,ZNF28
ENSG00000173727.12,2.371984412,1.15E-09,AP000769.1
ENSG00000069188.17,2.373614824,0.006662208,SDK2
ENSG00000258803.1,2.375092634,0.067456043,AL355103.1
ENSG00000254806.5,2.375542473,0.077397533,SYS1-DBNDD2
ENSG00000135144.7,2.3767894,6.94E-15,DTX1
ENSG00000150401.15,2.377421312,4.42E-15,DCUN1D2
ENSG00000166578.10,2.37796111,2.07E-06,IQCD
ENSG00000105376.5,2.379001013,3.33E-11,ICAM5
ENSG00000198754.5,2.380585566,0.034708132,OXCT2
ENSG00000168952.15,2.384337817,3.60E-12,STXBP6
ENSG00000231789.2,2.385113546,0.010883053,PIK3CD-AS2
ENSG00000266709.1,2.388138322,0.018980418,AC005224.3
ENSG00000144893.12,2.388223916,6.50E-15,MED12L
ENSG00000283321.1,2.392320599,0.136938365,AC019117.3
ENSG00000003147.19,2.393973368,0.000275881,ICA1
ENSG00000240350.2,2.396953074,0.13011236,AC017002.3
ENSG00000125462.18,2.39899153,0.001521791,C1orf61
ENSG00000130544.12,2.400876573,6.46E-12,ZNF557
ENSG00000074317.11,2.402605907,4.61E-34,SNCB
ENSG00000177854.8,2.402702431,0.000155338,TMEM187
ENSG00000081059.20,2.404296987,2.63E-26,TCF7
ENSG00000157833.13,2.405593772,3.10E-07,GAREM2
ENSG00000287872.1,2.406765868,0.395036709,AC026956.2
ENSG00000089041.17,2.407023696,0.38450651,P2RX7
ENSG00000261826.1,2.407023696,0.38450651,AC121333.1
ENSG00000271971.1,2.407023696,0.38450651,AC120053.1
ENSG00000167613.16,2.407023696,0.38450651,LAIR1
ENSG00000287887.1,2.407023696,0.38450651,AL391560.2
ENSG00000229386.3,2.407023696,0.38450651,OR8B9P
ENSG00000236017.8,2.407023696,0.38450651,ASMTL-AS1
ENSG00000241484.9,2.407023696,0.38450651,ARHGAP8
ENSG00000261211.1,2.407023696,0.38450651,AL031123.2
ENSG00000152270.9,2.407620052,3.04E-24,PDE3B
ENSG00000104081.14,2.408883042,1.88E-10,BMF
ENSG00000186998.16,2.409471593,0.225733675,EMID1
ENSG00000087085.15,2.410714206,9.23E-21,ACHE
ENSG00000230583.7,2.412018817,0.229723664,GTF2IRD1P1
ENSG00000275395.6,2.412257881,0.018461063,FCGBP
ENSG00000174514.13,2.414289434,0.108244555,MFSD4A
ENSG00000136828.19,2.414645118,3.09E-14,RALGPS1
ENSG00000089820.15,2.417357299,0.058288938,ARHGAP4
ENSG00000165071.14,2.4179288,0.117897589,TMEM71
ENSG00000124635.8,2.418384606,0.288629395,HIST1H2BJ
ENSG00000253408.6,2.418873957,0.383197137,AC083973.1
ENSG00000145020.15,2.418873957,0.383197137,AMT
ENSG00000264707.1,2.418873957,0.383197137,L3MBTL4-AS1
ENSG00000203356.2,2.418873957,0.383197137,LINC01562
ENSG00000231742.6,2.418873957,0.383197137,LINC01273
ENSG00000172324.5,2.418873957,0.383197137,OR5A2
ENSG00000104972.15,2.418873957,0.383197137,LILRB1
ENSG00000111837.11,2.418873957,0.383197137,MAK
ENSG00000214188.9,2.418873957,0.383197137,ST7-OT4
ENSG00000260317.1,2.418873957,0.383197137,AC009812.4
ENSG00000267554.1,2.418873957,0.383197137,AC015911.8
ENSG00000279970.1,2.418873957,0.383197137,AC023024.2
ENSG00000230479.1,2.419025181,0.379298634,AP000695.1
ENSG00000261114.1,2.419025181,0.379298634,AC012181.1
ENSG00000237978.6,2.419025181,0.379298634,KCNMB2-AS1
ENSG00000215548.2,2.419025181,0.379298634,FRG1JP
ENSG00000269945.1,2.419025181,0.379298634,AC004817.4
ENSG00000198590.12,2.419025181,0.379298634,C3orf35
ENSG00000173535.14,2.419025181,0.379298634,TNFRSF10C
ENSG00000089169.15,2.419025181,0.379298634,RPH3A
ENSG00000163806.16,2.419025181,0.379298634,SPDYA
ENSG00000135116.9,2.420117378,0.196071453,HRK
ENSG00000258311.5,2.420117378,0.196071453,AC009779.3
ENSG00000261888.1,2.42144631,0.02975956,AC144831.1
ENSG00000189184.11,2.42151158,6.11E-07,PCDH18
ENSG00000140459.18,2.421876896,0.118714728,CYP11A1
ENSG00000122986.13,2.421916208,0.107350438,HVCN1
ENSG00000256576.2,2.423081081,0.055275631,LINC02361
ENSG00000213626.13,2.424099111,4.12E-99,LBH
ENSG00000188033.10,2.424195676,1.40E-08,ZNF490
ENSG00000141068.14,2.425714219,2.89E-22,KSR1
ENSG00000146856.14,2.425808576,0.080970607,AGBL3
ENSG00000278023.6,2.425856627,0.001269821,RDM1
ENSG00000161405.17,2.42597643,0.212362064,IKZF3
ENSG00000197245.6,2.42597643,0.212362064,FAM110D
ENSG00000167281.19,2.426035109,0.209350913,RBFOX3
ENSG00000203952.9,2.43070729,0.378338029,CCDC160
ENSG00000265055.2,2.43070729,0.378338029,AC145343.1
ENSG00000279165.1,2.43070729,0.378338029,AC135776.4
ENSG00000179915.23,2.43070729,0.378338029,NRXN1
ENSG00000204091.8,2.43070729,0.378338029,TDRG1
ENSG00000094661.3,2.43070729,0.378338029,OR1I1
ENSG00000284602.1,2.43070729,0.378338029,AL031432.4
ENSG00000159915.12,2.43070729,0.378338029,ZNF233
ENSG00000161381.14,2.43070729,0.378338029,PLXDC1
ENSG00000173093.13,2.43070729,0.378338029,CCDC63
ENSG00000196689.12,2.43070729,0.378338029,TRPV1
ENSG00000228446.2,2.43070729,0.378338029,AC073052.1
ENSG00000232022.7,2.43070729,0.378338029,FAAHP1
ENSG00000286349.1,2.43070729,0.378338029,AC108471.3
ENSG00000287475.1,2.43070729,0.378338029,AL844892.2
ENSG00000287653.1,2.43070729,0.378338029,AL355597.1
ENSG00000174792.10,2.430761505,0.378503692,ODAPH
ENSG00000222036.8,2.430761505,0.378503692,POTEM
ENSG00000079385.22,2.430761505,0.378503692,CEACAM1
ENSG00000179913.11,2.430761505,0.378503692,B3GNT3
ENSG00000276953.1,2.430761505,0.378503692,TRBV12-4
ENSG00000219529.2,2.430761505,0.378503692,AP000580.1
ENSG00000104892.17,2.430761505,0.378503692,KLC3
ENSG00000111729.14,2.430761505,0.378503692,CLEC4A
ENSG00000203326.12,2.430761505,0.378503692,ZNF525
ENSG00000253848.1,2.431889103,0.21352585,AC010834.2
ENSG00000232624.8,2.431906954,0.19298538,LINC01517
ENSG00000215769.8,2.431906954,0.19298538,ARHGAP27P1-BPTFP1-KPNA2P3
ENSG00000278743.1,2.431906954,0.19298538,AC087239.1
ENSG00000164241.13,2.432255456,0.067332092,C5orf63
ENSG00000132622.11,2.434682227,0.056581492,HSPA12B
ENSG00000064309.14,2.434970828,1.35E-93,CDON
ENSG00000105642.15,2.437524449,6.05E-19,KCNN1
ENSG00000168306.13,2.438273132,1.48E-26,ACOX2
ENSG00000255641.1,2.442549807,0.377701473,AC068775.1
ENSG00000169495.5,2.442549807,0.377701473,HTRA4
ENSG00000273373.1,2.442549807,0.377701473,AL355488.1
ENSG00000118898.16,2.442549807,0.377701473,PPL
ENSG00000255587.9,2.442549807,0.377701473,RAB44
ENSG00000278572.1,2.442549807,0.377701473,AL355877.3
ENSG00000284747.1,2.442549807,0.377701473,AL034417.4
ENSG00000157445.15,2.442555986,3.77E-05,CACNA2D3
ENSG00000175003.15,2.443881026,0.203979814,SLC22A1
ENSG00000105880.7,2.444637187,0.002195542,DLX5
ENSG00000237638.2,2.455581772,0.000817306,LINC02245
ENSG00000251562.8,2.459091864,0,MALAT1
ENSG00000178033.6,2.460710951,0.027723704,CALHM5
ENSG00000149489.8,2.463080575,0.02776808,ROM1
ENSG00000108924.14,2.463737515,1.78E-08,HLF
ENSG00000081189.15,2.463758535,1.15E-17,MEF2C
ENSG00000181513.14,2.465485787,7.92E-06,ACBD4
ENSG00000173320.12,2.471724837,2.53E-11,STOX2
ENSG00000198797.7,2.472008288,5.99E-11,BRINP2
ENSG00000275450.1,2.47603361,0.009331574,AL845472.1
ENSG00000060140.9,2.479671633,2.06E-06,STYK1
ENSG00000165323.15,2.480307563,0.000598777,FAT3
ENSG00000137834.15,2.481644394,1.25E-23,SMAD6
ENSG00000214050.8,2.48225209,2.24E-07,FBXO16
ENSG00000286293.1,2.482456021,0.103884774,AP005901.5
ENSG00000113578.18,2.485717313,0.000493571,FGF1
ENSG00000100027.16,2.487157283,5.79E-06,YPEL1
ENSG00000187554.14,2.487495533,2.16E-11,TLR5
ENSG00000117791.16,2.487593225,5.36E-05,2-Mar
ENSG00000274600.1,2.490188256,0.187628893,RIMBP3B
ENSG00000110324.10,2.49028344,0.000818429,IL10RA
ENSG00000187193.9,2.491963956,2.10E-149,MT1X
ENSG00000158555.15,2.49357295,6.96E-29,GDPD5
ENSG00000273199.1,2.494723407,0.089714992,AP000692.2
ENSG00000213088.12,2.495693105,8.77E-05,ACKR1
ENSG00000128604.20,2.496854777,0.000741107,IRF5
ENSG00000223573.7,2.496976693,8.68E-13,TINCR
ENSG00000235374.2,2.498072484,1.24E-05,SSR4P1
ENSG00000287712.1,2.498346218,0.09101883,AC005865.2
ENSG00000060709.15,2.499510968,1.02E-05,RIMBP2
ENSG00000169860.7,2.502027758,8.26E-13,P2RY1
ENSG00000100784.12,2.502046521,2.99E-06,RPS6KA5
ENSG00000112367.10,2.503262466,8.05E-12,FIG4
ENSG00000183196.10,2.503833353,1.13E-34,CHST6
ENSG00000187837.3,2.506002905,1.22E-23,HIST1H1C
ENSG00000108821.13,2.507288235,2.35E-09,COL1A1
ENSG00000161682.15,2.511115318,4.43E-30,FAM171A2
ENSG00000196482.17,2.513328958,0.087233131,ESRRG
ENSG00000105538.10,2.515359778,0.012832646,RASIP1
ENSG00000151743.11,2.515707067,9.15E-36,AMN1
ENSG00000270011.7,2.515778349,0.182690113,ZNF559-ZNF177
ENSG00000279048.1,2.516065202,0.186519194,AC080080.1
ENSG00000244198.7,2.516065202,0.186519194,AC004889.1
ENSG00000185634.12,2.517457469,1.57E-15,SHC4
ENSG00000228451.4,2.518219673,0.002669318,SDAD1P1
ENSG00000124216.4,2.519542676,2.41E-174,SNAI1
ENSG00000170293.9,2.520173132,1.70E-12,CMTM8
ENSG00000143434.15,2.521104423,3.81E-10,SEMA6C
ENSG00000259343.7,2.521286447,0.020639996,TMC3-AS1
ENSG00000222020.3,2.521568455,0.096472778,HDAC4-AS1
ENSG00000203872.7,2.521660617,0.177713297,C6orf163
ENSG00000150627.15,2.52223525,1.20E-15,WDR17
ENSG00000006047.13,2.526126429,4.77E-08,YBX2
ENSG00000279249.3,2.527355629,0.175410196,AC007614.1
ENSG00000286473.1,2.527830377,0.005313034,AC133485.7
ENSG00000135838.13,2.528100272,1.33E-12,NPL
ENSG00000223764.2,2.529517692,0.006055781,LINC02593
ENSG00000153162.9,2.529642837,2.27E-42,BMP6
ENSG00000197587.10,2.530964392,8.68E-08,DMBX1
ENSG00000266714.9,2.533290263,0.166626091,MYO15B
ENSG00000287725.1,2.534550693,0.000578927,AP003071.5
ENSG00000177692.11,2.536055874,0.039568762,DNAJC28
ENSG00000230773.9,2.538395392,0.174468233,AC092650.1
ENSG00000005108.16,2.538395392,0.174468233,THSD7A
ENSG00000286919.1,2.538781416,0.163669177,AC133681.1
ENSG00000214456.8,2.539147203,0.179738514,PLIN5
ENSG00000198121.13,2.540235812,0.002281755,LPAR1
ENSG00000012124.17,2.541332823,6.21E-06,CD22
ENSG00000113070.8,2.541539661,4.57E-30,HBEGF
ENSG00000197568.14,2.543646457,4.90E-12,HHLA3
ENSG00000084444.14,2.544008702,1.52E-23,FAM234B
ENSG00000129946.10,2.544223822,0.040303781,SHC2
ENSG00000269961.1,2.544235708,0.162415286,AC010359.2
ENSG00000154330.13,2.54426945,0.010036689,PGM5
ENSG00000185507.21,2.545150984,5.04E-53,IRF7
ENSG00000162772.17,2.545572129,1.11E-16,ATF3
ENSG00000176222.9,2.547049952,0.021710861,ZNF404
ENSG00000167971.16,2.54766885,0.047987898,CASKIN1
ENSG00000118495.19,2.548237589,1.55E-10,PLAGL1
ENSG00000113763.12,2.549249135,9.44E-86,UNC5A
ENSG00000231233.1,2.549699259,0.162760757,CFAP58-DT
ENSG00000223652.2,2.550101292,0.172485586,AC106786.1
ENSG00000178078.11,2.555644263,0.171115614,STAP2
ENSG00000287729.1,2.555644263,0.171115614,AF241728.2
ENSG00000179603.17,2.557139441,0.000493682,GRM8
ENSG00000080709.15,2.559003508,2.55E-06,KCNN2
ENSG00000140876.11,2.559293177,0.000452114,NUDT7
ENSG00000238266.2,2.559696821,3.54E-07,LINC00707
ENSG00000242265.5,2.560394384,0,PEG10
ENSG00000171223.6,2.562290362,2.37E-169,JUNB
ENSG00000183793.14,2.56295175,0.08432384,NPIPA5
ENSG00000228222.1,2.563032858,0.002898049,AC073050.1
ENSG00000277149.5,2.56335159,9.80E-07,TYW1B
ENSG00000198963.11,2.563730098,1.17E-18,RORB
ENSG00000140511.11,2.564282812,9.98E-13,HAPLN3
ENSG00000214212.9,2.56549264,0.009207207,C19orf38
ENSG00000115255.11,2.566801745,1.98E-27,REEP6
ENSG00000237880.2,2.567085869,0.173854896,LINC01885
ENSG00000286585.1,2.568926404,0.018116659,AC104472.4
ENSG00000157214.14,2.570235525,2.26E-08,STEAP2
ENSG00000146278.11,2.571521911,4.37E-51,PNRC1
ENSG00000117461.15,2.572986153,5.18E-52,PIK3R3
ENSG00000128655.18,2.574514195,0.007872632,PDE11A
ENSG00000131094.4,2.57571267,6.18E-30,C1QL1
ENSG00000169193.12,2.576244754,1.17E-33,CCDC126
ENSG00000006016.11,2.576427943,1.58E-28,CRLF1
ENSG00000144278.15,2.577423657,4.15E-08,GALNT13
ENSG00000163694.15,2.57781255,1.98E-14,RBM47
ENSG00000178809.11,2.581571866,0.073934658,TRIM73
ENSG00000167755.15,2.581576965,0.008546686,KLK6
ENSG00000233080.3,2.581601813,0.072944413,LINC01399
ENSG00000259080.1,2.582384567,0.299384639,AC074091.2
ENSG00000095637.22,2.582857295,5.36E-33,SORBS1
ENSG00000132718.9,2.583883597,2.70E-156,SYT11
ENSG00000227308.2,2.58516708,0.072796056,LINC02832
ENSG00000228793.2,2.588577523,7.69E-06,AL033523.1
ENSG00000101188.5,2.589268973,7.32E-06,NTSR1
ENSG00000233435.2,2.592095295,0.001614565,AGGF1P2
ENSG00000139971.15,2.595507942,1.21E-14,ARMH4
ENSG00000095752.7,2.598508974,1.25E-188,IL11
ENSG00000240583.12,2.59990212,0.032255693,AQP1
ENSG00000279417.1,2.603046544,0.183936557,AC019322.4
ENSG00000142920.17,2.605996936,1.05E-13,AZIN2
ENSG00000042832.12,2.60661743,0.014656048,TG
ENSG00000153531.13,2.607145985,0.000165386,ADPRHL1
ENSG00000266265.3,2.607651909,1.73E-12,KLF14
ENSG00000184307.15,2.609974536,4.93E-24,ZDHHC23
ENSG00000168811.7,2.610018892,0.001738613,IL12A
ENSG00000249242.8,2.614679947,4.12E-14,TMEM150C
ENSG00000254363.6,2.615297534,0.333315651,AC011379.2
ENSG00000124839.13,2.617977591,0.006544997,RAB17
ENSG00000139200.13,2.619604894,6.56E-06,PIANP
ENSG00000177076.6,2.62268185,3.15E-11,ACER2
ENSG00000206538.9,2.626291641,3.59E-06,VGLL3
ENSG00000183248.12,2.626422884,0.322645329,PRR36
ENSG00000183914.14,2.626422884,0.322645329,DNAH2
ENSG00000153093.18,2.626422884,0.322645329,ACOXL
ENSG00000234350.5,2.626422884,0.322645329,AC007405.1
ENSG00000171812.13,2.626422884,0.322645329,COL8A2
ENSG00000233912.1,2.626422884,0.322645329,AC026202.2
ENSG00000166292.12,2.627463802,0.004387267,TMEM100
ENSG00000249884.8,2.62927868,0.20395366,RNF103-CHMP3
ENSG00000224043.8,2.631675141,1.73E-20,CCNT2-AS1
ENSG00000162373.13,2.632282525,0.148369913,BEND5
ENSG00000138646.9,2.633989025,8.83E-06,HERC5
ENSG00000129009.13,2.635574916,0.030967709,ISLR
ENSG00000249751.4,2.636931024,0.315642921,ECSCR
ENSG00000255443.1,2.636931024,0.315642921,CD44-AS1
ENSG00000138395.16,2.636931024,0.315642921,CDK15
ENSG00000204816.5,2.636931024,0.315642921,FGF7P5
ENSG00000166317.12,2.636931024,0.315642921,SYNPO2L
ENSG00000255008.3,2.636931024,0.315642921,LINC02739
ENSG00000258884.2,2.636931024,0.315642921,LINC02321
ENSG00000263874.2,2.636931024,0.315642921,LINC00672
ENSG00000267751.5,2.636931024,0.315642921,AC009005.1
ENSG00000248964.7,2.637462348,0.321261963,AC131254.1
ENSG00000185065.6,2.637462348,0.321261963,AC000068.1
ENSG00000272601.1,2.637462348,0.321261963,AC010655.3
ENSG00000253958.2,2.637587661,1.04E-19,CLDN23
ENSG00000176244.7,2.639144974,1.01E-20,ACBD7
ENSG00000198838.13,2.639854536,0.063010418,RYR3
ENSG00000123700.4,2.641614137,9.24E-26,KCNJ2
ENSG00000279742.1,2.642645274,0.146066598,AP000974.1
ENSG00000180479.14,2.643276599,0.062041573,ZNF571
ENSG00000171121.16,2.643346539,0.137291549,KCNMB3
ENSG00000159023.21,2.646239313,8.06E-27,EPB41
ENSG00000168477.19,2.646668311,0.061633778,TNXB
ENSG00000276509.1,2.646668311,0.061633778,AC239799.1
ENSG00000234380.2,2.646822433,0.062504285,LINC01426
ENSG00000146038.12,2.647140871,0.312982106,DCDC2
ENSG00000237414.2,2.647140871,0.312982106,AL365204.2
ENSG00000268621.6,2.647140871,0.312982106,IGFL2-AS1
ENSG00000184523.4,2.647714677,0.147227288,PTGER4P2
ENSG00000171864.5,2.64772443,0.314345849,PRND
ENSG00000163884.4,2.64772443,0.314345849,KLF15
ENSG00000164404.8,2.64772443,0.314345849,GDF9
ENSG00000103485.19,2.64772443,0.314345849,QPRT
ENSG00000286835.1,2.64772443,0.314345849,AL133477.2
ENSG00000099840.13,2.64772443,0.314345849,IZUMO4
ENSG00000229261.1,2.64772443,0.314345849,AL596223.1
ENSG00000267632.1,2.64772443,0.314345849,AC067852.3
ENSG00000279884.1,2.64772443,0.314345849,AC010894.5
ENSG00000157578.13,2.648437036,0.135556946,LCA5L
ENSG00000229081.1,2.648437036,0.135556946,LINC01165
ENSG00000211716.2,2.649132799,0.149251875,TRBV9
ENSG00000223508.5,2.649678305,0.013779996,RPL23AP53
ENSG00000125378.16,2.649786597,3.40E-09,BMP4
ENSG00000110799.13,2.651964481,5.11E-12,VWF
ENSG00000130997.16,2.656215969,0.028109605,POLN
ENSG00000154874.15,2.657011447,0.061297247,CCDC144B
ENSG00000101670.12,2.657238325,0.314236446,LIPG
ENSG00000111834.13,2.657238325,0.314236446,RSPH4A
ENSG00000167549.18,2.657238325,0.314236446,CORO6
ENSG00000259658.5,2.657238325,0.314236446,AC027559.1
ENSG00000144834.14,2.657909182,0.311594455,TAGLN3
ENSG00000150540.14,2.657909182,0.311594455,HNMT
ENSG00000158825.6,2.657909182,0.311594455,CDA
ENSG00000072952.18,2.657909182,0.311594455,MRVI1
ENSG00000185986.12,2.657909182,0.311594455,SDHAP3
ENSG00000062524.16,2.657909182,0.311594455,LTK
ENSG00000169896.18,2.657909182,0.311594455,ITGAM
ENSG00000073670.14,2.658920459,1.68E-05,ADAM11
ENSG00000251129.2,2.659352214,0.144084148,LINC02506
ENSG00000204929.13,2.662710751,1.44E-05,AC007389.1
ENSG00000115109.14,2.663172429,8.46E-91,EPB41L5
ENSG00000279791.1,2.667385887,0.321261963,AC018892.3
ENSG00000233081.1,2.668201044,0.312877163,AL353764.1
ENSG00000268107.6,2.668201044,0.312877163,AC003005.1
ENSG00000163820.15,2.671046206,3.69E-83,FYCO1
ENSG00000099864.18,2.672726182,1.02E-24,PALM
ENSG00000090530.10,2.672796181,3.75E-36,P3H2
ENSG00000078053.17,2.682015509,1.64E-63,AMPH
ENSG00000260281.6,2.6870021,0.159551477,ITFG1-AS1
ENSG00000245848.3,2.688955565,3.51E-37,CEBPA
ENSG00000133874.2,2.693046139,3.98E-09,RNF122
ENSG00000135437.9,2.694244625,0.029318201,RDH5
ENSG00000140678.16,2.695215058,9.89E-06,ITGAX
ENSG00000181804.15,2.696943423,0.011230913,SLC9A9
ENSG00000189221.9,2.69965421,4.76E-09,MAOA
ENSG00000115738.10,2.701200862,4.95E-100,ID2
ENSG00000159713.11,2.705458015,3.19E-12,TPPP3
ENSG00000203814.6,2.705575481,0.012137295,HIST2H2BF
ENSG00000214870.9,2.705800676,0.004512418,AC004540.1
ENSG00000277586.2,2.70683798,3.49E-294,NEFL
ENSG00000064692.19,2.707681129,0.023377404,SNCAIP
ENSG00000196126.11,2.708935023,0.052101426,HLA-DRB1
ENSG00000153246.13,2.712187991,0.051532968,PLA2R1
ENSG00000277159.1,2.712457254,0.052783105,AL139384.2
ENSG00000286032.1,2.714047936,0.004116178,FP236383.6
ENSG00000164107.8,2.715477956,0.000321554,HAND2
ENSG00000257135.7,2.715694955,0.051680419,ODC1-DT
ENSG00000124102.5,2.716567926,0.127321737,PI3
ENSG00000183960.9,2.7185026,5.61E-05,KCNH8
ENSG00000155016.18,2.718747615,1.52E-64,CYP2U1
ENSG00000227258.6,2.718930715,0.051146928,SMIM2-AS1
ENSG00000259417.3,2.719831837,0.000287242,CTXND1
ENSG00000084628.10,2.724891153,6.99E-06,NKAIN1
ENSG00000256223.6,2.725027495,9.28E-22,ZNF10
ENSG00000164061.5,2.72594581,1.89E-05,BSN
ENSG00000214595.11,2.727912211,1.28E-37,EML6
ENSG00000101347.9,2.7285451,1.09E-42,SAMHD1
ENSG00000258535.1,2.730091112,0.125276491,AL079307.1
ENSG00000133460.19,2.731022484,1.55E-10,SLC2A11
ENSG00000148357.16,2.731045831,0.123939066,HMCN2
ENSG00000221955.10,2.735326998,1.29E-248,SLC12A8
ENSG00000226239.2,2.73598485,0.119282809,AL031658.1
ENSG00000287067.1,2.73598485,0.119282809,AC106791.3
ENSG00000095066.11,2.736977603,1.73E-25,HOOK2
ENSG00000108813.11,2.737066673,1.74E-19,DLX4
ENSG00000181754.7,2.740287999,2.24E-11,AMIGO1
ENSG00000248323.7,2.740625933,1.67E-13,LUCAT1
ENSG00000070731.11,2.740719455,0.115411581,ST6GALNAC2
ENSG00000230021.10,2.740825672,0.11605712,AL669831.3
ENSG00000178233.18,2.741354201,4.51E-08,TMEM151B
ENSG00000054690.14,2.742770087,9.67E-07,PLEKHH1
ENSG00000105409.19,2.743869298,6.26E-187,ATP1A3
ENSG00000275763.3,2.745106551,0.004014125,C18orf65
ENSG00000196391.11,2.746747978,0.000553783,ZNF774
ENSG00000061455.11,2.751562531,0.00054131,PRDM6
ENSG00000118503.15,2.753899951,3.57E-12,TNFAIP3
ENSG00000267022.1,2.754070111,0.175509384,AC067968.1
ENSG00000131746.13,2.755117996,0.113382201,TNS4
ENSG00000273301.1,2.756085634,0.121625723,AC016717.2
ENSG00000226087.2,2.756085634,0.121625723,AC073283.2
ENSG00000239945.1,2.757679897,0.053392043,AL627309.3
ENSG00000164683.17,2.758900515,1.96E-18,HEY1
ENSG00000169783.12,2.763962508,5.04E-06,LINGO1
ENSG00000160190.14,2.764806456,0.008138271,SLC37A1
ENSG00000139187.10,2.766974842,0.003350488,KLRG1
ENSG00000214796.8,2.767342232,0.000258611,AC098934.1
ENSG00000256771.4,2.768215507,0.003476646,ZNF253
ENSG00000114547.10,2.770101928,0.00044194,ROPN1B
ENSG00000176896.8,2.772048431,0.022525273,TCEANC
ENSG00000281920.1,2.772101681,0.046241855,AC007389.5
ENSG00000249679.2,2.774858121,0.043204818,AC106897.1
ENSG00000217801.10,2.776429109,8.54E-10,AL390719.1
ENSG00000128683.14,2.782967351,1.17E-08,GAD1
ENSG00000145491.12,2.783818604,0.000688026,ROPN1L
ENSG00000012171.20,2.78390189,1.23E-17,SEMA3B
ENSG00000130787.14,2.786918972,1.21E-69,HIP1R
ENSG00000206052.11,2.789221419,0.016925059,DOK6
ENSG00000108840.15,2.789456961,6.90E-49,HDAC5
ENSG00000185519.9,2.794818955,7.84E-08,FAM131C
ENSG00000144802.11,2.795966544,2.73E-08,NFKBIZ
ENSG00000107864.15,2.797179786,7.93E-06,CPEB3
ENSG00000112183.15,2.798062761,6.25E-05,RBM24
ENSG00000259523.1,2.799559847,0.006744263,AC022613.2
ENSG00000272449.2,2.801363728,0.016574385,AL139246.5
ENSG00000125968.9,2.801675036,0,ID1
ENSG00000050555.18,2.802725541,5.17E-05,LAMC3
ENSG00000179292.5,2.803591804,2.37E-22,TMEM151A
ENSG00000162738.6,2.805014432,2.78E-08,VANGL2
ENSG00000268262.1,2.808229672,0.181668081,AC011445.1
ENSG00000123977.10,2.816784136,0.269561975,DAW1
ENSG00000214652.6,2.816784136,0.269561975,ZNF727
ENSG00000272909.1,2.816784136,0.269561975,AL122035.2
ENSG00000287587.1,2.816784136,0.269561975,AL158216.1
ENSG00000152078.10,2.818058342,1.04E-33,TLCD4
ENSG00000265962.1,2.821684789,0.105954841,GACAT2
ENSG00000198478.8,2.822590311,6.34E-31,SH3BGRL2
ENSG00000079102.16,2.822681082,5.76E-06,RUNX1T1
ENSG00000196967.10,2.82400629,3.17E-07,ZNF585A
ENSG00000231007.5,2.826165863,0.261943939,CDC20P1
ENSG00000228862.4,2.826165863,0.261943939,AC068389.1
ENSG00000273432.1,2.826165863,0.261943939,AC004951.4
ENSG00000171714.11,2.827160593,0.26836769,ANO5
ENSG00000151023.17,2.827160593,0.26836769,ENKUR
ENSG00000105825.14,2.827697761,7.77E-179,TFPI2
ENSG00000182175.14,2.829015162,4.57E-16,RGMA
ENSG00000186907.8,2.831124897,4.57E-47,RTN4RL2
ENSG00000128271.22,2.831768127,0.014529329,ADORA2A
ENSG00000105427.10,2.834556091,0.002335172,CNFN
ENSG00000256660.6,2.835237548,0.258861053,CLEC12B
ENSG00000188897.9,2.835237548,0.258861053,AC099489.1
ENSG00000273759.1,2.835237548,0.258861053,AL117379.1
ENSG00000287788.1,2.835237548,0.258861053,AC013701.2
ENSG00000281538.1,2.836244617,0.261032191,AC254562.3
ENSG00000237440.9,2.836244617,0.261032191,ZNF737
ENSG00000287811.1,2.836244617,0.261032191,AL391840.3
ENSG00000269388.1,2.836244617,0.261032191,AC018755.3
ENSG00000203499.11,2.836244617,0.261032191,IQANK1
ENSG00000278636.1,2.836244617,0.261032191,Metazoa_SRP
ENSG00000182308.7,2.836244617,0.261032191,DCAF4L1
ENSG00000121104.8,2.837091041,5.43E-12,FAM117A
ENSG00000125657.5,2.837765441,0,TNFSF9
